height_diff,weight_diff,reach_diff,winner
-5.08,0,-2.54,1
-7.62,4.54,-15.24,0
-2.54,-2.27,-2.54,1
7.62,-9.08,15.24,0
0,-4.54,5.08,1
-12.7,-6.8,-7.62,1
-2.54,0,-2.54,1
-5.08,0,-12.7,1
2.54,0,-5.08,1
2.54,0,15.24,0
-2.54,-6.8,2.54,0
7.62,0,-2.54,1
0,0,12.7,0
-2.54,0,2.54,0
-7.62,-4.53,-10.16,1
0,15.88,2.54,1
2.54,0,0,1
-2.54,0,-5.08,1
-7.62,0,2.54,1
5.08,6.8,-2.54,1
-7.62,-6.8,-2.54,0
5.08,0,0,0
0,0,5.08,1
-10.16,0,-7.62,0
0,4.54,-2.54,1
-2.54,4.54,-10.16,1
2.54,6.8,-5.08,1
0,4.54,0,1
5.08,0,2.54,1
0,9.08,2.54,0
-10.16,-4.54,5.08,1
2.54,0,0,1
0,0,-2.54,1
-2.54,0,-2.54,1
5.08,0,2.54,0
0,0,2.54,1
2.54,6.8,2.54,0
5.08,0,5.08,1
12.7,2.27,20.32,1
2.54,-6.8,-2.54,1
12.7,0,7.62,1
7.62,-2.27,-2.54,0
2.54,4.54,2.54,1
0,0,2.54,0
-5.08,0,-5.08,1
0,0,5.08,0
0,0,2.54,1
0,0,7.62,1
-5.08,12.25,7.62,0
10.16,0,17.78,1
-2.54,6.8,-2.54,1
-7.62,0,0,0
0,0,7.62,0
2.54,-9.08,-10.16,0
-2.54,6.8,2.54,1
0,4.54,-2.54,1
-7.62,-9.08,-5.08,1
10.16,0,7.62,1
0,0,-2.54,0
-7.62,0,-5.08,1
-5.08,9.08,5.08,1
-7.62,0,-10.16,0
7.62,4.54,2.54,0
-5.08,4.54,5.08,0
7.62,6.8,10.16,1
-7.62,0,-12.7,1
-2.54,0,2.54,1
0,0,-7.62,1
7.62,0.46,15.24,1
12.7,4.53,12.7,0
0,0,-2.54,0
0,15.88,-2.54,1
15.24,4.53,25.4,0
15.24,0,12.7,0
5.08,0,0,1
15.24,4.53,15.24,1
2.54,-4.54,5.08,0
-2.54,6.8,10.16,1
-2.54,-4.54,5.08,1
0,-9.08,-2.54,1
2.54,0,7.62,1
-2.54,-6.8,12.7,0
-7.62,0,-12.7,1
-2.54,0,-2.54,0
7.62,4.54,0,1
5.08,0,10.16,1
-15.24,-4.54,-12.7,0
0,0,10.16,1
5.08,15.88,10.16,1
7.62,0,0,0
-7.62,0,10.16,1
-2.54,-6.81,-2.54,0
2.54,0,2.54,0
2.54,0,-2.54,1
5.08,0,2.54,1
2.54,2.27,0,0
-5.08,6.8,-15.24,1
7.62,6.8,2.54,0
-7.62,-19.5,-20.32,0
-2.54,0,-5.08,1
0,0,7.62,1
2.54,0,0,0
-5.08,-6.8,-12.7,0
0,-9.08,0,1
-5.08,-4.54,0,1
-5.08,0,-2.54,0
-2.54,0,2.54,0
12.7,15.88,12.7,1
-5.08,0,0,1
5.08,0,12.7,0
-5.08,0,-15.24,0
2.54,0,10.16,1
-10.16,-9.08,-15.24,0
-5.08,-4.54,-2.54,0
-7.62,-4.54,-5.08,0
0,0,-5.08,1
12.7,6.8,17.78,0
0,0,5.08,1
10.16,4.54,2.54,0
2.54,0,12.7,1
2.54,6.8,-2.54,0
2.54,0,2.54,1
7.62,9.08,10.16,1
0,0,2.54,1
-10.16,3.17,-10.16,1
5.08,0,7.62,1
5.08,9.08,2.54,1
5.08,19.5,25.4,1
-2.54,0,-5.08,1
10.16,0,33.02,1
10.16,0,7.62,1
0,0,-5.08,1
2.54,4.53,0,0
10.16,0,7.62,1
-5.08,0,-7.62,1
-2.54,0,2.54,1
-2.54,2.27,15.24,1
-12.7,4.54,-10.16,1
-5.08,22.68,-2.54,1
7.62,-4.54,12.7,0
7.62,0,-2.54,0
2.54,0,2.54,1
0,-4.54,-7.62,1
15.24,0,15.24,0
-5.08,-9.08,-2.54,0
-5.08,0,0,0
-2.54,-11.34,2.54,1
-5.08,4.54,-5.08,1
-10.16,-6.8,-5.08,0
0,0,7.62,0
-2.54,0,2.54,1
2.54,6.8,7.62,1
10.16,0,7.62,1
-5.08,0,-7.62,1
-2.54,-4.54,0,0
5.08,0,-5.08,1
-2.54,0,2.54,0
-12.7,-6.8,-2.54,1
2.54,0,0,0
-5.08,-6.8,-5.08,0
5.08,-4.54,2.54,1
10.16,0,12.7,1
12.7,6.8,17.78,0
0,6.8,-5.08,0
-10.16,-4.54,5.08,0
5.08,-4.53,5.08,0
-17.78,0,-17.78,0
-7.62,-6.8,-15.24,0
0,9.08,-2.54,1
0,6.8,7.62,0
5.08,9.08,12.7,1
7.62,0,10.16,0
0,-6.8,5.08,0
2.54,6.8,0,0
-5.08,0,0,0
-5.08,6.8,-2.54,0
-12.7,-4.54,-7.62,1
-5.08,0,0,1
-5.08,0,-10.16,1
-10.16,0,-15.24,1
7.62,-6.8,7.62,1
0,9.08,2.54,0
5.08,0,7.62,0
5.08,11.34,10.16,0
-2.54,0,-5.08,1
5.08,0,-5.08,0
5.08,1.36,5.08,1
-5.08,-6.8,-2.54,1
-2.54,-15.88,2.54,0
5.08,0,0,0
-7.62,0,-5.08,1
10.16,0,5.08,1
-5.08,6.8,-12.7,1
7.62,6.8,0,1
-5.08,0,-2.54,0
2.54,0,2.54,0
5.08,0,0,0
2.54,0,5.08,0
-12.7,0,-12.7,1
7.62,11.34,5.08,0
2.54,15.42,15.24,1
0,0,2.54,0
-12.7,0,0,0
-10.16,0,-7.62,1
0,4.54,0,1
5.08,0,2.54,1
5.08,36.29,17.78,1
-22.86,0,-22.86,0
10.16,6.8,7.62,1
-2.54,0,-7.62,0
-5.08,0,0,1
12.7,-4.54,10.16,1
0,0,10.16,1
-2.54,-9.08,-10.16,0
0,9.08,-5.08,0
-5.08,-6.8,-12.7,1
-2.54,0,0,1
-7.62,-9.08,-5.08,1
-5.08,-6.8,-5.08,1
2.54,-4.54,10.16,0
5.08,0,15.24,1
7.62,4.54,12.7,0
7.62,0,7.62,0
2.54,-9.08,10.16,1
7.62,0,10.16,1
-2.54,0,0,1
-7.62,0,-2.54,1
-10.16,11.34,-10.16,0
10.16,0,12.7,0
-12.7,0,-17.78,0
-2.54,13.6,-2.54,1
12.7,2.27,7.62,1
12.7,6.8,12.7,0
10.16,19.5,25.4,1
-5.08,6.8,-10.16,0
-5.08,0,2.54,0
-2.54,-4.54,-5.08,0
0,0,-2.54,0
0,0,-2.54,0
5.08,0,2.54,0
-2.54,9.08,2.54,1
0,-4.54,-7.62,0
-12.7,0,-5.08,1
2.54,0,2.54,1
2.54,6.8,-5.08,1
-2.54,0,-17.78,1
-7.62,0,-5.08,0
5.08,0,2.54,1
5.08,-5.9,5.08,1
7.62,-9.08,-5.08,1
-5.08,0,-2.54,1
-2.54,0,-7.62,0
0,24.95,-7.62,1
-2.54,0,-2.54,1
2.54,-9.08,0,0
-2.54,6.8,0,1
2.54,4.54,-5.08,0
-5.08,6.8,-2.54,1
-5.08,-11.34,-5.08,0
2.54,9.08,0,0
7.62,-2.26,-2.54,1
-2.54,0,5.08,0
5.08,18.14,2.54,1
5.08,0,-2.54,1
-10.16,-4.54,-5.08,0
-5.08,0,5.08,0
-7.62,0,5.08,0
2.54,0,0,1
-2.54,0,-2.54,0
7.62,0,5.08,1
2.54,0,-5.08,0
0,0,2.54,1
5.08,2.26,12.7,0
-7.62,0,-10.16,0
-7.62,0,-7.62,0
-10.16,0,-2.54,0
-10.16,-9.08,-10.16,0
2.54,0,-2.54,0
0,-9.08,-5.08,0
2.54,0,-7.62,1
0,4.54,-2.54,0
-2.54,-13.61,-12.7,0
-7.62,-6.8,0,0
0,9.08,-2.54,0
-5.08,0,-7.62,1
2.54,-13.6,7.62,0
-7.62,-34.02,-2.54,1
-2.54,0,-10.16,0
5.08,0,15.24,0
2.54,6.8,12.7,1
7.62,9.08,5.08,0
12.7,0,7.62,0
15.24,0,20.32,0
7.62,0,0,0
12.7,0,12.7,0
7.62,0,5.08,1
-5.08,-2.27,-12.7,1
7.62,-4.54,10.16,1
-27.94,-0.91,-27.94,1
-2.54,0,-2.54,0
5.08,4.54,-2.54,1
7.62,0,5.08,1
2.54,4.54,5.08,0
-7.62,0,-2.54,0
-10.16,0,7.62,1
5.08,0,-7.62,1
-2.54,6.8,5.08,1
2.54,-0.45,-2.54,0
-5.08,0,-2.54,1
5.08,0,7.62,0
0,0,-10.16,1
0,0,12.7,1
0,0,-2.54,1
-12.7,-15.88,-12.7,1
-15.24,9.08,-7.62,0
5.08,0,7.62,1
-2.54,-8.16,-15.24,0
5.08,-1.82,2.54,1
5.08,-2.27,12.7,1
-5.08,-9.08,-7.62,1
-7.62,0,-2.54,1
5.08,0,7.62,0
0,11.34,-2.54,0
-7.62,0,-5.08,1
10.16,-9.08,12.7,0
-5.08,0,0,1
-5.08,9.08,-2.54,1
7.62,4.54,2.54,1
0,9.08,-5.08,1
-2.54,11.34,-5.08,1
-7.62,0,-5.08,1
5.08,0,-7.62,1
-2.54,-9.08,-12.7,1
5.08,-9.08,2.54,1
2.54,9.08,-2.54,1
-5.08,0,-7.62,1
0,-6.8,-5.08,1
-7.62,0,-7.62,1
-10.16,0,-7.62,1
0,4.54,-5.08,1
2.54,0,12.7,1
-5.08,-0.9,0,1
-7.62,-6.8,-15.24,1
2.54,0,-2.54,1
0,-15.88,-2.54,1
0,0,5.08,1
0,0,-2.54,1
0,0,5.08,1
-2.54,0,-2.54,1
-5.08,0,7.62,1
-5.08,0,-7.62,1
-5.08,0,2.54,1
-10.16,0,0,1
-2.54,0,-2.54,1
-5.08,-6.8,2.54,1
5.08,5.89,0,1
7.62,6.8,2.54,1
-2.54,0,-12.7,1
-7.62,0,-7.62,1
-2.54,0,5.08,1
-2.54,-6.8,-5.08,1
-2.54,10.89,-7.62,1
10.16,0,7.62,1
7.62,-4.54,10.16,1
22.86,9.07,17.78,1
2.54,0,-2.54,1
2.54,0,-5.08,1
-2.54,6.8,-12.7,1
7.62,0,10.16,1
0,-6.8,-5.08,1
-10.16,8.16,-12.7,1
-7.62,-19.5,-20.32,1
5.08,13.6,12.7,1
10.16,0,5.08,1
-5.08,6.8,0,1
0,0,7.62,1
-10.16,-15.88,-12.7,1
5.08,6.8,7.62,1
0,9.08,-5.08,1
2.54,0,7.62,1
10.16,0,17.78,1
-5.08,0,0,1
-5.08,-11.34,-7.62,1
-2.54,0,-7.62,1
5.08,0,-5.08,1
-2.54,0,0,1
2.54,6.8,7.62,1
7.62,0,5.08,1
2.54,0,0,1
-7.62,-4.54,0,1
5.08,9.08,10.16,1
-10.16,0,-10.16,1
0,-9.08,-5.08,1
-7.62,-11.34,-2.54,1
-2.54,-6.8,-2.54,1
0,-4.54,5.08,1
7.62,15.88,20.32,1
-2.54,9.08,-5.08,1
-12.7,-4.54,-10.16,1
-2.54,15.88,-5.08,1
7.62,0,0,1
-2.54,0,-5.08,1
5.08,3.62,10.16,1
-7.62,0,10.16,1
2.54,0,5.08,1
0,-4.54,-7.62,1
-10.16,4.54,-5.08,1
2.54,9.08,10.16,1
0,-4.54,-7.62,1
7.62,0,15.24,1
-2.54,0,0,1
7.62,6.8,12.7,1
12.7,0,10.16,1
-7.62,0,-7.62,1
-2.54,9.08,-2.54,1
-2.54,0,-2.54,1
-7.62,-4.54,-5.08,1
-7.62,0,0,1
-5.08,0,2.54,1
5.08,15.87,5.08,1
0,9.08,-5.08,1
-2.54,6.8,5.08,1
5.08,11.34,2.54,1
-2.54,-15.88,-10.16,1
0,-7.26,0,1
0,13.61,0,1
-2.54,0,5.08,1
0,0,-2.54,1
0,0,-10.16,1
-2.54,4.54,-10.16,1
-2.54,-9.08,0,1
-2.54,0,-2.54,1
-2.54,6.8,-15.24,1
-15.24,-6.8,-12.7,1
-7.62,-6.8,-5.08,1
-22.86,-6.8,-10.16,1
-2.54,0,-15.24,1
-7.62,9.08,-2.54,1
2.54,0,0,1
0,0.45,5.08,1
5.08,6.8,15.24,1
-5.08,0,-2.54,1
-10.16,-6.8,0,1
-7.62,0,-10.16,1
0,0,2.54,1
2.54,19.5,20.32,1
10.16,6.8,10.16,1
-5.08,9.08,-5.08,1
5.08,4.54,2.54,1
7.62,6.8,5.08,1
2.54,0,-15.24,1
-7.62,0,-10.16,1
-12.7,-11.34,-15.24,1
-2.54,0,0,1
0,0,5.08,1
5.08,-9.08,5.08,1
-7.62,0,-12.7,1
0,-6.8,-10.16,1
-2.54,0,0,1
0,0,-5.08,1
5.08,0,10.16,1
2.54,0,0,1
-10.16,-4.54,2.54,1
0,-6.8,-7.62,1
-15.24,0,-17.78,1
10.16,0,10.16,1
2.54,-9.08,-2.54,1
7.62,0,12.7,1
0,9.08,-2.54,1
0,-9.08,2.54,1
-2.54,0,-7.62,1
12.7,11.34,5.08,1
0,4.54,-2.54,1
2.54,0,-2.54,1
-2.54,0,5.08,1
-2.54,0,0,1
0,0,7.62,1
0,-2.27,10.16,1
0,0,5.08,1
-7.62,0,-20.32,1
2.54,9.08,2.54,1
-5.08,0,10.16,1
2.54,-6.8,5.08,1
-2.54,0,5.08,1
-5.08,0,-7.62,1
5.08,0,2.54,1
-5.08,-4.54,-5.08,1
2.54,4.54,0,1
7.62,0,7.62,1
0,-6.8,-2.54,1
-2.54,9.08,-7.62,1
0,10.43,10.16,1
2.54,0,0,1
2.54,9.08,12.7,1
2.54,0,-2.54,1
15.24,0,17.78,1
-2.54,9.08,-7.62,1
2.54,0,2.54,1
7.62,11.34,5.08,1
0,0,7.62,1
-2.54,0,-5.08,1
0,-15.88,-2.54,1
2.54,0,2.54,1
-17.78,-12.25,-17.78,1
0,0,-5.08,1
2.54,4.54,0,1
7.62,6.8,5.08,1
15.24,15.88,20.32,1
-2.54,0,0,1
2.54,0,-2.54,1
5.08,13.6,15.24,1
-2.54,-9.08,0,1
0,19.5,12.7,1
-12.7,-6.8,-15.24,1
12.7,0,15.24,1
5.08,4.54,7.62,1
-15.24,0,-7.62,1
2.54,-13.15,-2.54,1
-5.08,0,-5.08,1
0,0,2.54,1
-12.7,-6.8,-7.62,1
7.62,0,-5.08,1
-2.54,0,5.08,1
0,-9.08,-2.54,1
-7.62,-4.54,-5.08,1
-7.62,0,-5.08,1
0,10.89,5.08,1
0,0,7.62,1
5.08,0,-2.54,1
5.08,-2.27,12.7,1
2.54,-6.8,0,1
2.54,0,7.62,1
0,4.54,-2.54,1
-2.54,0,-2.54,1
10.16,15.88,10.16,1
-5.08,0,-10.16,1
-10.16,0,-12.7,1
-10.16,9.08,-5.08,1
-2.54,0,7.62,1
2.54,0,10.16,1
-5.08,0,7.62,1
-15.24,0,-27.94,1
-2.54,-2.27,-2.54,1
5.08,27.21,15.24,1
7.62,0,10.16,1
-7.62,-6.8,0,1
2.54,-6.8,0,1
2.54,0,0,1
2.54,-4.54,2.54,1
-2.54,0,17.78,1
7.62,6.8,5.08,1
-2.54,0,-7.62,1
0,0,-5.08,1
0,3.17,0,1
0,4.54,-2.54,1
2.54,0,15.24,1
-7.62,0,-7.62,1
-10.16,0,-7.62,1
2.54,0,7.62,1
5.08,0,5.08,1
-2.54,-20.42,-5.08,1
10.16,-9.08,-2.54,1
-2.54,6.8,-10.16,1
2.54,6.8,0,1
12.7,0,15.24,1
2.54,-6.8,-2.54,1
10.16,0,7.62,1
2.54,0,10.16,1
-2.54,0,0,1
2.54,-9.08,-5.08,1
7.62,-9.08,10.16,1
2.54,0,0,1
5.08,0,2.54,1
7.62,0,2.54,1
-5.08,0,-2.54,1
0,-9.08,0,1
7.62,6.8,7.62,1
0,6.8,5.08,1
5.08,0,2.54,1
2.54,4.54,0,1
0,0,12.7,1
-5.08,0,-15.24,1
-2.54,6.8,5.08,1
-2.54,6.8,7.62,1
10.16,9.08,7.62,1
2.54,-4.54,10.16,1
-5.08,-6.8,-20.32,1
10.16,6.8,5.08,1
0,-9.08,5.08,1
0,-9.08,-7.62,1
-5.08,15.87,2.54,1
-10.16,-15.88,-10.16,1
5.08,6.8,7.62,1
0,0,5.08,1
5.08,0,10.16,1
-2.54,0,2.54,1
-7.62,-4.54,-2.54,1
-2.54,0,12.7,1
-10.16,-4.54,-15.24,1
2.54,7.71,7.62,1
15.24,-4.54,10.16,1
7.62,4.54,2.54,1
-10.16,0,-17.78,1
15.24,0,12.7,1
-10.16,-6.8,-2.54,1
5.08,0,5.08,1
-5.08,4.54,-7.62,1
7.62,0,10.16,1
7.62,0,-2.54,1
5.08,0,7.62,1
0,0,2.54,1
0,0,-7.62,1
2.54,0,7.62,1
7.62,0,17.78,1
2.54,0,10.16,1
2.54,0.45,-2.54,1
-2.54,-6.8,-2.54,1
7.62,4.54,-5.08,1
-2.54,0,-5.08,1
-2.54,0,5.08,1
7.62,-6.8,0,1
5.08,6.8,10.16,1
7.62,0,7.62,1
-7.62,9.08,-5.08,1
5.08,9.08,12.7,1
-5.08,-9.08,0,1
-2.54,0,-7.62,1
-2.54,0,20.32,1
-10.16,0,-2.54,1
0,14.06,7.62,1
12.7,6.8,20.32,1
5.08,0,2.54,1
-7.62,0,-5.08,1
7.62,0,10.16,1
0,0,-12.7,1
7.62,0,12.7,1
-5.08,0,-7.62,1
0,-15.88,-12.7,1
0,0,5.08,1
5.08,0.91,7.62,1
0,-4.54,7.62,1
7.62,9.08,5.08,1
-2.54,0,-5.08,1
2.54,9.08,5.08,1
10.16,6.8,15.24,1
5.08,0,7.62,1
10.16,15.88,17.78,1
7.62,0,7.62,1
0,4.54,-10.16,1
-2.54,0,2.54,1
5.08,-6.8,2.54,1
-2.54,0,-2.54,1
0,15.87,2.54,1
-10.16,0,-10.16,1
-7.62,0,-7.62,1
0,6.8,2.54,1
-12.7,-11.34,-7.62,1
0,-0.45,-5.08,1
-2.54,0,0,1
-10.16,-4.54,-7.62,1
5.08,6.8,-7.62,1
2.54,-9.08,5.08,1
2.54,0,5.08,1
-5.08,-6.8,-7.62,1
7.62,0,12.7,1
-2.54,-6.8,7.62,1
2.54,0,5.08,1
7.62,6.8,20.32,1
7.62,4.54,0,1
-10.16,0,-5.08,1
-5.08,0,-12.7,1
5.08,4.54,0,1
5.08,-4.99,2.54,1
2.54,0,-5.08,1
-5.08,0,2.54,1
-12.7,0,-15.24,1
-7.62,0,-5.08,1
-2.54,0,-5.08,1
5.08,6.8,7.62,1
7.62,0,5.08,1
-5.08,-15.87,-17.78,1
7.62,-9.08,-10.16,1
0,0,2.54,1
0,9.08,-5.08,1
-10.16,-9.08,-12.7,1
-2.54,0,15.24,1
5.08,0,0,1
-5.08,-6.8,-2.54,1
-2.54,9.08,0,1
5.08,0,5.08,1
2.54,0,5.08,1
2.54,9.08,5.08,1
-2.54,-9.08,0,1
-5.08,0,5.08,1
-22.86,-6.8,-20.32,1
2.54,0,2.54,1
12.7,15.87,5.08,1
5.08,0,-2.54,1
2.54,9.08,7.62,1
-2.54,0,2.54,1
-2.54,-6.8,-12.7,1
0,-6.8,-10.16,1
2.54,0,2.54,1
0,-9.08,0,1
5.08,0,2.54,1
5.08,0,5.08,1
5.08,-9.08,10.16,1
-2.54,0,-5.08,1
-12.7,-22.68,-15.24,1
10.16,4.54,0,1
7.62,0,5.08,1
7.62,11.34,10.16,1
2.54,6.8,-7.62,1
7.62,0,12.7,1
-2.54,0.91,0,1
2.54,0,7.62,1
5.08,9.08,-2.54,1
0,-9.08,-2.54,1
5.08,4.53,22.86,1
-5.08,6.8,-5.08,1
0,9.08,0,1
-7.62,0,-5.08,1
2.54,0,-5.08,1
-5.08,-4.54,10.16,1
-2.54,-16.78,-2.54,1
2.54,6.8,7.62,1
-2.54,-4.54,0,1
-17.78,-6.8,-10.16,1
5.08,0,7.62,1
-2.54,8.62,2.54,1
0,0,5.08,1
-7.62,0,-10.16,1
2.54,-4.54,15.24,1
5.08,0,7.62,1
0,0,-10.16,1
-2.54,-4.54,-2.54,1
-5.08,-9.08,-17.78,1
5.08,4.54,0,1
17.78,15.88,22.86,1
-2.54,6.8,2.54,1
2.54,0,7.62,1
-2.54,-4.54,-5.08,1
2.54,9.08,17.78,1
-5.08,0,-5.08,1
2.54,0,-5.08,1
2.54,0,2.54,1
-2.54,0,-7.62,1
-5.08,9.08,-10.16,1
10.16,0,2.54,1
0,0,-2.54,1
2.54,-9.08,7.62,1
0,5.44,7.62,1
-2.54,4.08,0,1
-5.08,-9.08,-5.08,1
5.08,-9.08,5.08,1
12.7,4.54,7.62,1
7.62,11.34,5.08,1
-12.7,-6.8,-20.32,1
0,0,2.54,1
-2.54,4.54,5.08,1
2.54,0,-5.08,1
10.16,0,10.16,1
5.08,6.8,7.62,1
-5.08,-4.54,-2.54,1
-7.62,-9.07,-12.7,1
2.54,-9.08,0,1
-2.54,-6.8,-7.62,1
-2.54,0,-5.08,1
2.54,-0.91,-2.54,1
5.08,6.8,10.16,1
-2.54,-4.54,10.16,1
-17.78,-27.21,-12.7,1
0,-6.8,0,1
-5.08,0,-10.16,1
-5.08,0,12.7,1
5.08,-9.08,0,1
10.16,0,10.16,1
7.62,0,5.08,1
0,0,-2.54,1
10.16,9.08,0,1
-2.54,-6.8,12.7,1
-12.7,0,-5.08,1
0,-4.54,0,1
-2.54,-20.41,-5.08,1
-2.54,0,7.62,1
-2.54,0,-2.54,1
-2.54,0,5.08,1
-2.54,-9.08,-2.54,1
10.16,0,17.78,1
-5.08,0,-2.54,1
-7.62,0,0,1
5.08,16.78,7.62,1
0,-6.8,-5.08,1
-2.54,13.15,5.08,1
-5.08,-6.8,5.08,1
0,6.8,5.08,1
2.54,6.8,0,1
0,0,-5.08,1
5.08,6.8,7.62,1
27.94,8.16,15.24,1
0,-15.42,-2.54,1
7.62,6.8,12.7,1
-12.7,0,0,1
0,6.8,0,1
2.54,6.8,-12.7,1
-2.54,-6.8,-15.24,1
2.54,0,2.54,1
-10.16,4.54,-17.78,1
5.08,0.91,10.16,1
-10.16,-15.87,-22.86,1
-2.54,-6.8,2.54,1
-2.54,4.54,-5.08,1
5.08,0,5.08,1
5.08,-9.08,7.62,1
2.54,0,0,1
-2.54,0,-15.24,1
-2.54,6.8,-5.08,1
2.54,0,-2.54,1
0,6.8,7.62,1
2.54,-6.8,2.54,1
-7.62,9.08,0,1
7.62,4.54,2.54,1
-2.54,0,-2.54,1
2.54,0,2.54,1
-2.54,0,-5.08,1
5.08,0,10.16,1
5.08,2.72,12.7,1
-5.08,0,0,1
0,-9.08,-5.08,1
0,-6.8,0,1
-5.08,6.8,-5.08,1
-5.08,0,0,1
12.7,11.34,7.62,1
-2.54,0,0,1
5.08,0,5.08,1
-5.08,-4.54,-7.62,1
-15.24,19.05,-2.54,1
5.08,0,0,1
0,0,-2.54,1
7.62,0,10.16,1
-10.16,0,-10.16,1
2.54,-4.54,-2.54,1
7.62,0,10.16,1
2.54,-4.54,10.16,1
12.7,-9.08,5.08,1
2.54,0,0,1
-2.54,9.08,2.54,1
2.54,0,7.62,1
0,6.8,0,1
2.54,-6.8,17.78,1
0,-9.08,2.54,1
-7.62,0,0,1
12.7,11.34,7.62,1
-17.78,-6.8,-22.86,1
0,0,-7.62,1
-7.62,0,-5.08,1
17.78,0,10.16,1
5.08,9.08,7.62,1
10.16,11.34,5.08,1
7.62,6.8,7.62,1
5.08,0,5.08,1
0,9.08,-5.08,1
2.54,0,0,1
5.08,13.6,15.24,1
0,0,-2.54,1
-2.54,-4.54,-12.7,1
5.08,0,5.08,1
0,-9.08,-7.62,1
2.54,0,2.54,1
-2.54,6.8,-15.24,1
-7.62,-9.08,-12.7,1
5.08,0,10.16,1
0,6.8,5.08,1
-5.08,0,0,1
5.08,6.8,2.54,1
-5.08,0,-7.62,1
-2.54,0,-2.54,1
2.54,0,10.16,1
-7.62,-6.8,7.62,1
12.7,13.6,22.86,1
0,0,-2.54,1
-7.62,0,-10.16,1
-12.7,-11.34,-10.16,1
-2.54,-6.8,2.54,1
2.54,-2.27,0,1
0,0,5.08,1
2.54,6.8,5.08,1
10.16,13.6,2.54,1
0,0,5.08,1
0,-6.8,-7.62,1
-5.08,-6.8,-5.08,1
2.54,0,7.62,1
0,0,-5.08,1
2.54,9.08,5.08,1
5.08,6.8,12.7,1
0,0,-2.54,1
5.08,0,0,1
15.24,9.08,10.16,1
0,6.8,-5.08,1
2.54,6.8,-7.62,1
5.08,-4.54,20.32,1
-2.54,-6.8,-5.08,1
10.16,0,10.16,1
2.54,0,5.08,1
5.08,0,12.7,1
2.54,0,2.54,1
0,0,5.08,1
2.54,0,-2.54,1
2.54,6.8,0,1
0,-9.08,10.16,1
-2.54,0,-5.08,1
0,11.34,-5.08,1
7.62,9.08,0,1
5.08,0,7.62,1
-12.7,-11.34,-7.62,1
5.08,0,5.08,1
-2.54,0,10.16,1
7.62,6.8,15.24,1
10.16,15.88,-2.54,1
0,0,7.62,1
-5.08,-6.8,-7.62,1
2.54,6.8,0,1
5.08,0,5.08,1
2.54,9.08,2.54,1
0,0,-12.7,1
-7.62,0,-10.16,1
-2.54,0,5.08,1
0,6.8,-2.54,1
-12.7,-0.45,-2.54,1
7.62,6.8,5.08,1
0,11.34,10.16,1
-2.54,6.8,2.54,1
-2.54,0,5.08,1
7.62,0,5.08,1
5.08,0,5.08,1
-2.54,-9.08,-2.54,1
0,-6.8,-7.62,1
2.54,6.8,10.16,1
10.16,0,0,1
0,15.88,-2.54,1
0,0,5.08,1
7.62,6.8,5.08,1
0,0,15.24,1
-5.08,0,2.54,1
7.62,15.87,7.62,1
2.54,0,-7.62,1
-2.54,0,2.54,1
-2.54,0,-2.54,1
7.62,0,2.54,1
7.62,6.8,15.24,1
2.54,0,5.08,1
7.62,6.8,5.08,1
0,0,2.54,1
5.08,0,5.08,1
2.54,0,2.54,1
7.62,-6.8,5.08,1
-5.08,0,-5.08,1
5.08,9.08,5.08,1
-5.08,0,-7.62,1
7.62,6.8,12.7,1
5.08,20.41,7.62,1
-7.62,-9.08,-7.62,1
-5.08,-4.54,0,1
5.08,0,0,1
7.62,6.8,5.08,1
7.62,0,0,1
-5.08,-4.54,-5.08,1
-7.62,6.8,-12.7,1
0,0,-7.62,1
0,6.8,0,1
7.62,9.08,0,1
0,-4.54,0,1
5.08,9.08,7.62,1
0,-6.8,-2.54,1
12.7,-19.05,5.08,1
10.16,0,0,1
-2.54,-9.08,-5.08,1
2.54,-9.08,0,1
2.54,9.08,2.54,1
